CELL_ID,PC_1,PC_2,PC_3,UMAP_1,UMAP_2,UMAP_3,CLUSTER,STAGE_LR,STAGE_HR,STRAIN,DAY,HOST
X33946_6_362_sorted.BAM,NA,NA,NA,-5.253529695,-5.587959833,NA,NA,sporozoite,sporozoite (hemolymph),NA,NA,mosquito
X33946_6_363_sorted.BAM,NA,NA,NA,-8.735159067,4.373861723,NA,NA,sporozoite,sporozoite (hemolymph),NA,NA,mosquito
X33946_6_364_sorted.BAM,NA,NA,NA,-11.52399936,4.12462657,NA,NA,sporozoite,sporozoite (salivary gland),NA,NA,mosquito
X33946_6_365_sorted.BAM,NA,NA,NA,-8.599171785,-6.394507952,NA,NA,sporozoite,sporozoite (hemolymph),NA,NA,mosquito
X33946_6_366_sorted.BAM,NA,NA,NA,-13.76862064,-3.829286165,NA,NA,sporozoite,sporozoite (hemolymph),NA,NA,mosquito
X33946_6_367_sorted.BAM,NA,NA,NA,-9.715655473,-2.621773578,NA,NA,sporozoite,sporozoite (salivary gland),NA,NA,mosquito
X33946_6_369_sorted.BAM,NA,NA,NA,-4.96384683,1.598952704,NA,NA,sporozoite,sporozoite (hemolymph),NA,NA,mosquito
X33946_6_370_sorted.BAM,NA,NA,NA,-6.595894483,-2.155583746,NA,NA,sporozoite,sporozoite (hemolymph),NA,NA,mosquito
X33946_6_371_sorted.BAM,NA,NA,NA,-13.62690368,5.719121866,NA,NA,sporozoite,sporozoite (salivary gland),NA,NA,mosquito
X33946_6_372_sorted.BAM,NA,NA,NA,-4.958198694,8.673013621,NA,NA,sporozoite,sporozoite (activated),NA,NA,mosquito
X33946_6_373_sorted.BAM,NA,NA,NA,-5.497164396,10.9088239,NA,NA,sporozoite,sporozoite (activated),NA,NA,mosquito
X33946_6_374_sorted.BAM,NA,NA,NA,-5.59870973,-9.799562998,NA,NA,sporozoite,sporozoite (hemolymph),NA,NA,mosquito
X33946_6_375_sorted.BAM,NA,NA,NA,1.635464432,-10.79850966,NA,NA,sporozoite,sporozoite (hemolymph),NA,NA,mosquito
X33946_6_376_sorted.BAM,NA,NA,NA,-6.399749902,2.795586996,NA,NA,sporozoite,sporozoite (salivary gland),NA,NA,mosquito
X33946_6_377_sorted.BAM,NA,NA,NA,-4.251796392,-9.38320548,NA,NA,sporozoite,sporozoite (hemolymph),NA,NA,mosquito
X33946_6_378_sorted.BAM,NA,NA,NA,-13.18014922,0.296274595,NA,NA,sporozoite,sporozoite (hemolymph),NA,NA,mosquito
X33946_6_379_sorted.BAM,NA,NA,NA,-4.896531728,-6.40020997,NA,NA,sporozoite,sporozoite (salivary gland),NA,NA,mosquito
X33946_6_380_sorted.BAM,NA,NA,NA,-6.128587869,9.977173739,NA,NA,sporozoite,sporozoite (activated),NA,NA,mosquito
X33946_6_382_sorted.BAM,NA,NA,NA,-8.400334505,-7.502883978,NA,NA,sporozoite,sporozoite (hemolymph),NA,NA,mosquito
X33946_6_384_sorted.BAM,NA,NA,NA,-12.65541282,-2.225433565,NA,NA,sporozoite,sporozoite (salivary gland),NA,NA,mosquito
X29913_7_100_sorted.bam,NA,NA,NA,17.63572201,-18.92397506,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_102_sorted.bam,NA,NA,NA,22.33119855,-18.59194953,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_107_sorted.bam,NA,NA,NA,16.10114464,-17.97980887,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_108_sorted.bam,NA,NA,NA,16.70542607,-17.76784713,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_109_sorted.bam,NA,NA,NA,19.17250142,-18.35190589,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_113_sorted.bam,NA,NA,NA,17.26545128,-20.04895789,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_115_sorted.bam,NA,NA,NA,18.07265362,-15.27184016,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_116_sorted.bam,NA,NA,NA,18.26646313,-17.43083198,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_118_sorted.bam,NA,NA,NA,18.93007359,-19.4680844,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_119_sorted.bam,NA,NA,NA,20.93963132,-11.91893775,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_120_sorted.bam,NA,NA,NA,19.05088505,-19.08227736,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_121_sorted.bam,NA,NA,NA,21.20452389,-17.12694652,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_126_sorted.bam,NA,NA,NA,18.85284123,-18.60382087,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_130_sorted.bam,NA,NA,NA,16.74508462,-17.88903338,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_132_sorted.bam,NA,NA,NA,16.99975667,-17.19100482,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_133_sorted.bam,NA,NA,NA,20.33877644,-12.46627719,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_134_sorted.bam,NA,NA,NA,18.27722439,-20.27558715,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_137_sorted.bam,NA,NA,NA,21.95262608,-15.92855269,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_143_sorted.bam,NA,NA,NA,15.47061715,-14.14550979,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_145_sorted.bam,NA,NA,NA,17.18512044,-19.0220719,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_149_sorted.bam,NA,NA,NA,18.4789742,-17.76019103,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_151_sorted.bam,NA,NA,NA,21.11741147,-18.75431258,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_155_sorted.bam,NA,NA,NA,18.83466038,-17.103427,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_157_sorted.bam,NA,NA,NA,19.80252347,-18.79670341,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_160_sorted.bam,NA,NA,NA,21.75326428,-16.91413981,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_165_sorted.bam,NA,NA,NA,16.57104478,-18.90204436,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_169_sorted.bam,NA,NA,NA,19.33950886,-13.36915118,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_173_sorted.bam,NA,NA,NA,21.69205365,-18.04891402,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_176_sorted.bam,NA,NA,NA,22.02273259,-17.42469508,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_178_sorted.bam,NA,NA,NA,16.0553616,-17.87432773,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_181_sorted.bam,NA,NA,NA,21.52650914,-18.93765075,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_182_sorted.bam,NA,NA,NA,17.72095952,-20.05936057,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_189_sorted.bam,NA,NA,NA,16.6456717,-11.33842761,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_193_sorted.bam,NA,NA,NA,17.56179127,-12.6432801,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_195_sorted.bam,NA,NA,NA,15.69616589,-10.90347201,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_199_sorted.bam,NA,NA,NA,19.76502499,-19.32723624,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_200_sorted.bam,NA,NA,NA,20.97492489,-19.23542411,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_202_sorted.bam,NA,NA,NA,15.48858819,-15.07336432,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_207_sorted.bam,NA,NA,NA,20.90614972,-11.95329577,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_211_sorted.bam,NA,NA,NA,19.58390507,-12.8164292,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_215_sorted.bam,NA,NA,NA,16.9724339,-11.63203723,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_216_sorted.bam,NA,NA,NA,19.6767529,-19.49961669,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_224_sorted.bam,NA,NA,NA,17.46818814,-19.89814765,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_225_sorted.bam,NA,NA,NA,18.65712819,-12.6176768,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_226_sorted.bam,NA,NA,NA,20.11031232,-12.25374896,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_228_sorted.bam,NA,NA,NA,22.61884961,-18.41527755,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_230_sorted.bam,NA,NA,NA,18.33229336,-16.27975375,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_234_sorted.bam,NA,NA,NA,20.23280034,-19.23579986,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_236_sorted.bam,NA,NA,NA,21.29440198,-16.65928752,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_241_sorted.bam,NA,NA,NA,20.78745732,-18.49435431,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_244_sorted.bam,NA,NA,NA,16.85116372,-15.79130656,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_245_sorted.bam,NA,NA,NA,18.4391602,-14.70141608,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_246_sorted.bam,NA,NA,NA,20.92247281,-17.0843621,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_249_sorted.bam,NA,NA,NA,18.04355321,-19.42289741,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_250_sorted.bam,NA,NA,NA,18.11226353,-13.33102424,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_251_sorted.bam,NA,NA,NA,16.56717286,-12.02677638,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_252_sorted.bam,NA,NA,NA,17.18828187,-19.25252158,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_253_sorted.bam,NA,NA,NA,22.28878674,-19.04624183,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_255_sorted.bam,NA,NA,NA,21.68578038,-19.35083014,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_262_sorted.bam,NA,NA,NA,18.22488103,-19.77453238,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_263_sorted.bam,NA,NA,NA,19.12953457,-19.27536399,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_265_sorted.bam,NA,NA,NA,19.39340291,-16.74874885,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_270_sorted.bam,NA,NA,NA,18.50614819,-20.11260421,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_274_sorted.bam,NA,NA,NA,17.74457631,-18.30353744,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_277_sorted.bam,NA,NA,NA,16.79861531,-11.91747004,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_278_sorted.bam,NA,NA,NA,19.84140095,-12.96576697,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_279_sorted.bam,NA,NA,NA,19.73115239,-12.56245524,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_281_sorted.bam,NA,NA,NA,21.81559834,-16.3430844,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_299_sorted.bam,NA,NA,NA,16.70435223,-18.80981452,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_2_sorted.bam,NA,NA,NA,21.55357251,-19.33362777,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_310_sorted.bam,NA,NA,NA,16.09163842,-16.76928622,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_311_sorted.bam,NA,NA,NA,16.21259389,-12.31935412,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_315_sorted.bam,NA,NA,NA,14.05269036,-10.07248361,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_318_sorted.bam,NA,NA,NA,13.98883805,-9.668237276,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_321_sorted.bam,NA,NA,NA,15.70197377,-12.04600436,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_324_sorted.bam,NA,NA,NA,14.18850121,-10.45264346,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_328_sorted.bam,NA,NA,NA,15.01627621,-12.13312442,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_334_sorted.bam,NA,NA,NA,20.5427216,-12.16225631,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_335_sorted.bam,NA,NA,NA,22.08740697,-15.59810645,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_33_sorted.bam,NA,NA,NA,21.53223881,-18.20901973,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_342_sorted.bam,NA,NA,NA,15.94278893,-12.52177817,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_343_sorted.bam,NA,NA,NA,14.70077595,-11.14172561,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_346_sorted.bam,NA,NA,NA,20.23489461,-11.74588305,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_348_sorted.bam,NA,NA,NA,15.6653336,-14.88610656,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_351_sorted.bam,NA,NA,NA,14.2197617,-9.507140226,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_357_sorted.bam,NA,NA,NA,14.51297078,-9.779337473,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_359_sorted.bam,NA,NA,NA,17.20051369,-11.60754115,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_360_sorted.bam,NA,NA,NA,15.41069493,-14.95776278,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_361_sorted.bam,NA,NA,NA,15.22043404,-12.29942996,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_362_sorted.bam,NA,NA,NA,14.57518468,-11.18841178,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_363_sorted.bam,NA,NA,NA,14.34858307,-12.07924087,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_366_sorted.bam,NA,NA,NA,16.74709401,-18.00531871,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_368_sorted.bam,NA,NA,NA,21.68266377,-18.37784488,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_369_sorted.bam,NA,NA,NA,18.0767487,-15.08215148,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_370_sorted.bam,NA,NA,NA,22.33187756,-17.14624125,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_371_sorted.bam,NA,NA,NA,18.02847752,-15.34616763,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_372_sorted.bam,NA,NA,NA,14.68976102,-13.04234797,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_376_sorted.bam,NA,NA,NA,15.03555188,-14.54082973,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_377_sorted.bam,NA,NA,NA,15.42888913,-12.75445849,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_37_sorted.bam,NA,NA,NA,18.52726063,-15.41310222,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_383_sorted.bam,NA,NA,NA,14.46772751,-10.63104827,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_50_sorted.bam,NA,NA,NA,17.05720219,-17.074215,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_5_sorted.bam,NA,NA,NA,21.00951085,-12.6209336,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_63_sorted.bam,NA,NA,NA,21.59811864,-18.48209578,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_67_sorted.bam,NA,NA,NA,19.56523404,-19.64726073,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_70_sorted.bam,NA,NA,NA,22.17994389,-17.66159446,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_71_sorted.bam,NA,NA,NA,17.23146233,-18.15830142,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_81_sorted.bam,NA,NA,NA,18.65063748,-17.47824771,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_82_sorted.bam,NA,NA,NA,21.29868779,-18.67172629,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_85_sorted.bam,NA,NA,NA,22.30970654,-16.97481067,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_87_sorted.bam,NA,NA,NA,18.82385144,-19.84910209,NA,NA,ookinete,ookinete,NA,NA,mosquito
X29913_7_91_sorted.bam,NA,NA,NA,19.05830655,-19.49172408,NA,NA,ookinete,ookinete,NA,NA,mosquito
X31032_1_102_sorted.bam,NA,NA,NA,15.20474515,0.180852347,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_106_sorted.bam,NA,NA,NA,22.76496968,-3.982516832,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_10_sorted.bam,NA,NA,NA,25.23202786,-2.797699339,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_110_sorted.bam,NA,NA,NA,16.21456418,0.140004091,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_115_sorted.bam,NA,NA,NA,24.59240994,-3.066006965,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_119_sorted.bam,NA,NA,NA,25.7933968,-2.708653934,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_123_sorted.bam,NA,NA,NA,15.65425667,0.895085507,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_131_sorted.bam,NA,NA,NA,17.03225407,-0.0757168,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_135_sorted.bam,NA,NA,NA,26.07814297,-4.22871787,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_139_sorted.bam,NA,NA,NA,24.11445126,-2.331098854,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_144_sorted.bam,NA,NA,NA,22.48671422,-3.411300428,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_148_sorted.bam,NA,NA,NA,23.66451916,-2.962105222,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_14_sorted.bam,NA,NA,NA,24.09493527,-2.112722761,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_152_sorted.bam,NA,NA,NA,23.69033703,-3.400916881,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_156_sorted.bam,NA,NA,NA,23.98855481,-3.644637532,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_160_sorted.bam,NA,NA,NA,16.99939809,0.504398995,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_164_sorted.bam,NA,NA,NA,26.90182576,-3.770691819,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_170_sorted.bam,NA,NA,NA,24.48521504,-1.875577338,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_173_sorted.bam,NA,NA,NA,17.06663117,-0.129344291,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_177_sorted.bam,NA,NA,NA,25.42752537,-3.179360695,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_181_sorted.bam,NA,NA,NA,25.32117161,-4.955649681,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_185_sorted.bam,NA,NA,NA,26.52721867,-3.886079616,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_189_sorted.bam,NA,NA,NA,27.10589299,-3.006031043,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_18_sorted.bam,NA,NA,NA,26.14332852,-2.280143819,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_194_sorted.bam,NA,NA,NA,15.73275265,0.314346247,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_199_sorted.bam,NA,NA,NA,15.59657654,-0.42640502,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_202_sorted.bam,NA,NA,NA,24.34555897,-5.068719454,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_206_sorted.bam,NA,NA,NA,20.37051663,-2.115723408,NA,NA,gametocyte,gametocyte (developing),NA,NA,human
X31032_1_210_sorted.bam,NA,NA,NA,26.2981728,-4.222203679,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_214_sorted.bam,NA,NA,NA,24.84092793,-3.70809216,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_218_sorted.bam,NA,NA,NA,22.52190098,-4.019821472,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_223_sorted.bam,NA,NA,NA,19.07726178,-1.537258632,NA,NA,gametocyte,gametocyte (developing),NA,NA,human
X31032_1_228_sorted.bam,NA,NA,NA,16.2987555,-1.173462457,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_236_sorted.bam,NA,NA,NA,26.24127659,-3.626487322,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_239_sorted.bam,NA,NA,NA,23.15025601,-4.874959774,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_243_sorted.bam,NA,NA,NA,17.55547795,0.141726189,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_247_sorted.bam,NA,NA,NA,16.76076588,-1.000724978,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_249_sorted.bam,NA,NA,NA,24.98473439,-3.176636882,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_253_sorted.bam,NA,NA,NA,18.88911519,-1.26817245,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_257_sorted.bam,NA,NA,NA,15.70859704,0.34058898,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_262_sorted.bam,NA,NA,NA,16.00020871,-0.48451621,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_265_sorted.bam,NA,NA,NA,23.03168378,-3.033437795,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_269_sorted.bam,NA,NA,NA,17.59607777,0.132071905,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_26_sorted.bam,NA,NA,NA,16.77925,0.49684351,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_273_sorted.bam,NA,NA,NA,24.25253949,-1.984992928,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_278_sorted.bam,NA,NA,NA,17.91950116,-0.398763485,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_282_sorted.bam,NA,NA,NA,24.55792699,-3.700297422,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_291_sorted.bam,NA,NA,NA,16.14823708,0.84293025,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_294_sorted.bam,NA,NA,NA,25.63463101,-3.338953502,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_299_sorted.bam,NA,NA,NA,17.83836255,-0.721671052,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_302_sorted.bam,NA,NA,NA,15.8252171,-0.344297476,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_307_sorted.bam,NA,NA,NA,24.95464406,-2.529054135,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_311_sorted.bam,NA,NA,NA,17.03048215,0.807176762,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_315_sorted.bam,NA,NA,NA,25.13097653,-4.334180302,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_319_sorted.bam,NA,NA,NA,19.58135113,-1.779286272,NA,NA,gametocyte,gametocyte (developing),NA,NA,human
X31032_1_31_sorted.bam,NA,NA,NA,17.54258237,0.416121178,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_323_sorted.bam,NA,NA,NA,24.59323201,-4.362575836,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_328_sorted.bam,NA,NA,NA,25.68628964,-3.982859678,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_331_sorted.bam,NA,NA,NA,24.3595303,-3.108182616,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_333_sorted.bam,NA,NA,NA,17.72960553,0.641005688,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_337_sorted.bam,NA,NA,NA,23.68253598,-4.478608675,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_341_sorted.bam,NA,NA,NA,16.90337643,0.52613204,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_345_sorted.bam,NA,NA,NA,15.7960833,0.551610165,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_349_sorted.bam,NA,NA,NA,26.14545331,-4.482503242,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_354_sorted.bam,NA,NA,NA,24.12737927,-4.87776596,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_357_sorted.bam,NA,NA,NA,16.58837113,0.025614434,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_35_sorted.bam,NA,NA,NA,24.39199147,-5.034998007,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_363_sorted.bam,NA,NA,NA,24.79800877,-2.920992441,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_366_sorted.bam,NA,NA,NA,21.92474255,-2.729592837,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_370_sorted.bam,NA,NA,NA,25.13051877,-2.262217156,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_374_sorted.bam,NA,NA,NA,25.7316216,-2.043569005,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_378_sorted.bam,NA,NA,NA,26.75388798,-3.200425751,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_39_sorted.bam,NA,NA,NA,16.54853043,0.43045228,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_43_sorted.bam,NA,NA,NA,23.53084645,-2.65250463,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_47_sorted.bam,NA,NA,NA,17.15384278,0.340776139,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_51_sorted.bam,NA,NA,NA,25.73939786,-2.909478582,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_55_sorted.bam,NA,NA,NA,26.44378171,-2.937435395,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_60_sorted.bam,NA,NA,NA,16.06691537,-0.453232832,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_68_sorted.bam,NA,NA,NA,26.68946919,-4.173890657,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_6_sorted.bam,NA,NA,NA,16.15779481,-1.149843044,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_72_sorted.bam,NA,NA,NA,17.25984177,0.806318455,NA,NA,gametocyte,gametocyte (male),NA,NA,human
